BPM,Gaming,Concentration,Sleep,Exercise,Tiredness,Stress,Happiness
50.4959,1.4498,7.5301,8.1892,9.5915,1.7983,2.5962,8.9575
109.8388,6.3441,0.3175,2.3644,-0.2447,9.5724,10.3692,-0.2164
119.626,9.6624,0.1916,-0.4311,-0.3026,0.2083,9.7676,0.246
76.4693,4.6202,8.0887,7.9379,6.5495,6.593,0.0518,9.1732
69.9379,8.546,3.9419,4.7234,3.6903,4.8892,2.7658,6.397
78.9804,9.9074,3.325,7.5711,2.7365,7.9343,2.865,8.3711
66.2771,7.354,4.8687,6.7532,6.2671,4.8655,6.6445,4.8843
66.5536,8.1666,6.8967,4.6907,7.1926,3.3926,4.8579,3.208
67.6919,5.1727,6.7107,7.5034,7.2357,6.7865,-0.3391,10.0381
71.6818,5.6661,4.0834,5.3847,4.4276,4.65,4.3665,6.3287
72.4713,8.1974,4.8672,6.8126,4.1978,5.7443,5.0259,8.0485
72.5336,6.117,6.4889,7.1642,6.003,3.3329,4.9335,3.3442
80.418,10.1488,7.0297,6.8214,2.0519,2.2323,5.6697,4.2524
81.5386,4.676,5.5291,6.2648,4.5722,6.2577,5.5417,2.1603
87.91,2.607,4.6691,8.7848,2.9682,0.769,7.9494,1.8359
100.4375,9.1795,4.7982,6.0604,3.7097,8.3961,2.7498,7.3233
90.2021,6.1969,7.2163,5.8455,2.6101,5.9478,2.7521,7.2258
74.1943,1.769,6.4107,7.1704,3.9456,3.9269,6.8791,2.2436
120.2544,9.8269,5.8172,7.836,1.6832,5.4769,4.6505,9.8794
49.8929,1.4971,8.2403,8.262,10.4254,1.587,2.6298,8.778
110.282,6.2956,0.3143,1.7325,-0.3681,10.0866,9.6321,0.3743
120.1858,9.7858,0.1688,-0.2959,0.1702,0.136,10.2833,0.4781
75.9932,4.6057,8.2206,7.9727,6.9571,7.0643,0.0452,8.8075
69.916,9.1205,3.7495,5.0333,4.2622,5.199,2.8093,5.8174
79.2908,9.9298,3.4183,7.9844,2.548,7.8655,3.2477,7.6442
66.3042,7.1059,5.2837,6.7853,5.7994,4.9736,6.5743,5.3049
67.0115,8.4629,6.7504,5.1294,7.413,2.9244,5.3821,3.3284
68.2451,5.1972,6.5598,7.9058,6.8554,7.167,-0.3228,10.326
72.125,6.1059,4.1485,4.7203,3.9388,4.6887,3.9092,6.4725
72.0891,8.3783,4.7193,7.4637,4.0344,5.6098,5.1231,8.1898
73.0898,5.5032,5.6078,6.623,5.9172,2.8851,4.5583,2.9383
80.1224,10.3848,7.3487,6.978,1.5223,2.4183,5.7589,3.6179
82.1588,4.7927,5.7798,6.0898,5.4029,6.1092,5.9452,2.2515
88.4897,2.8658,5.0385,8.6722,2.7827,1.1536,8.1965,2.2344
99.7779,8.8705,5.0088,6.1066,3.5072,7.9902,3.1846,7.0431
90.2349,6.4648,7.1161,6.3113,2.5252,5.8163,3.0646,7.2855
74.2909,1.7806,6.3359,7.4179,3.6202,4.0327,7.0197,2.3066
119.6556,10.1283,6.0041,8.3347,2.0053,4.6576,4.6343,10.2078
50.1751,1.1329,8.0889,8.0366,10.1781,1.8077,2.8484,9.1344
110.394,6.4195,0.2572,2.277,-0.3241,9.8785,9.6078,-0.383
120.219,9.8021,-0.1047,0.4274,0.2921,-0.3962,9.6982,-0.1648
75.7748,4.862,8.3554,7.8106,6.8521,6.6533,-0.3508,9.325
70.2658,8.6973,4.3466,4.991,4.2694,5.4259,2.7923,5.6796
79.4438,10.1923,2.7897,8.3701,2.857,7.5046,2.7571,8.35
66.3611,7.2051,4.7414,7.0205,6.3512,5.033,6.5279,5.2689
66.8764,8.3468,7.1867,4.6088,7.384,3.456,5.1755,3.0894
67.8956,4.5015,7.0705,8.3692,6.7659,7.479,-0.3902,10.4324
72.0465,6.3582,4.3935,4.8687,4.3995,4.812,3.7505,5.7574
72.0443,8.4746,4.9149,7.051,4.4719,6.2411,4.8181,7.7704
73.2916,6.2358,5.6779,6.6303,6.3248,2.754,5.1357,2.8112
79.559,10.2947,6.7525,6.6929,2.2026,1.5151,5.8679,4.4985
82.1533,4.7203,5.6047,6.4,5.4343,6.1359,6.4603,1.6443
87.8157,2.5202,4.5011,8.8793,3.1496,0.8655,7.8608,2.1749
100.2303,8.664,4.6707,6.3636,3.6745,7.7561,3.2837,6.6475
90.2303,5.8151,6.9395,6.4596,2.8594,6.3795,3.3726,6.9621
74.394,1.8593,5.5103,6.8386,4.0714,4.3812,7.2624,1.8054
120.3877,10.277,5.9149,7.843,2.1997,4.8833,4.6885,9.9578
49.7413,0.6714,7.5447,7.8008,9.9822,1.5247,2.7274,9.3204
109.5922,5.8363,0.0654,2.3495,-0.2987,10.1882,10.3656,0.0123
119.8383,9.5701,0.1027,0.3189,0.3723,-0.0317,10.3618,0.1651
76.0659,5.0594,8.0977,8.2616,6.5319,7.0699,0.266,9.1745
69.8596,9.1519,3.5343,5.2176,3.9851,4.8084,2.8653,5.5368
78.9535,10.1569,3.2478,7.8983,2.521,8.4718,3.4859,8.024
65.8572,7.1245,4.8293,6.5059,6.3408,4.581,6.7485,5.127
67.1303,8.275,7.2373,4.643,7.3458,2.6234,5.2151,3.3663
67.9213,5.3326,7.1349,8.2467,7.4674,7.396,0.4891,10.0044
72.4428,6.1427,3.7739,5.4994,3.7192,5.349,4.3777,6.1815
72.0297,7.8694,4.6055,7.3205,3.5123,5.7797,4.7819,7.5675
72.7791,6.2362,5.5498,7.4984,6.3852,3.2835,5.1211,3.1915
80.4416,10.1639,7.109,7.4344,2.3605,1.5061,6.1962,4.3545
81.6589,4.9273,6.142,6.0129,5.3752,6.4395,5.9138,2.0321
87.8316,3.4712,5.1714,9.3344,3.2048,0.5479,7.868,1.6574
99.8696,9.0156,4.743,5.7763,4.4333,7.7349,3.289,7.355
90.3785,5.5677,6.5104,5.9335,2.8159,6.0393,3.4061,7.0444
74.4861,1.5975,6.4708,7.2852,4.1215,4.3776,6.8188,1.9727
119.9976,9.6491,6.1976,8.1097,1.53,5.2021,5.2716,9.5594
50.1932,1.2853,7.7724,8.338,10.4452,1.6401,2.8317,8.6491
110.0555,5.8433,0.1207,2.4539,0.4267,10.0721,10.455,0.3731
119.9179,9.7008,0.4169,0.3802,0.0891,-0.1154,10.3066,0.3705
76.0676,5.3494,8.118,8.2423,6.756,6.5336,0.0762,9.0576
69.5511,9.1334,3.5716,5.2341,3.6779,4.6379,3.27,5.8183
79.3885,9.5913,3.0253,8.0044,3.3048,8.3145,2.7798,7.991
65.8047,7.3094,4.6579,7.0232,6.0105,5.1989,6.5756,5.0521
66.7388,8.3047,6.5829,4.735,6.9991,2.847,4.9892,2.534
68.0869,4.8737,7.3833,8.2192,7.1559,7.0276,0.3061,9.9048
71.7154,6.0655,3.9107,4.5873,3.5175,4.6508,3.6851,5.6235
72.0744,8.3568,5.4792,7.4194,3.8359,6.231,4.6643,8.1249
72.6291,5.7524,6.2552,7.2089,5.8557,3.0681,5.4297,3.3448
80.3629,10.0084,6.7218,6.874,2.444,2.2841,6.4607,3.9595
82.1787,4.9736,5.545,6.3203,4.7697,5.6268,5.9937,1.7931
87.8886,2.8353,4.527,9.2171,2.7375,1.0539,7.955,2.1139
100.2929,9.15,4.6712,5.6247,4.0151,8.4037,2.8875,6.8315
89.7631,5.6744,6.741,5.6623,2.8981,5.6625,2.579,6.7377
73.9872,1.5185,6.4496,7.325,3.968,3.82,6.5044,2.4206
120.2116,9.528,6.4906,8.194,1.624,4.8348,5.0171,9.8109
50.2667,0.6112,7.6214,8.2472,10.2483,1.6831,3.0735,8.8583
109.5678,6.1309,0.3742,1.5681,-0.0043,10.0371,9.9273,0.1762
120.3812,9.6494,0.4505,0.4333,0.2722,0.1619,9.5375,0.4707
76.017,4.63,7.5685,7.7372,6.8643,6.9134,-0.4264,9.3674
69.8821,8.8997,3.9356,4.8781,3.9258,4.5517,3.128,5.6714
78.6936,10.4699,3.4459,8.1083,2.551,8.2684,3.4376,7.9049
65.568,6.8027,4.6594,7.4891,5.6344,5.1633,6.6925,5.3369
66.626,8.0573,6.5427,5.3318,7.4608,3.0928,4.9972,2.7296
67.6826,4.7459,7.2799,7.9936,6.5135,6.7646,-0.4191,10.4679
71.7235,5.914,4.2945,4.814,4.0042,5.0746,3.9035,5.6009
71.571,7.6832,5.4993,7.3162,4.3519,5.5073,4.8169,7.7256
73.1897,6.0721,5.8739,7.3131,5.9685,2.848,5.0321,3.3116
79.658,10.2167,7.2808,6.6402,2.0686,1.6988,6.0819,4.0793
82.4196,4.5781,5.7198,5.6833,5.3184,6.2761,6.0098,1.6319
87.7567,3.3604,5.3546,8.5129,3.3729,1.3125,7.6939,1.7572
99.8812,8.6067,4.5777,6.2767,4.4215,7.6348,2.8371,6.784
90.2462,6.0813,7.3247,6.0792,2.878,6.0106,3.1881,7.0115
73.6632,2.4619,6.2993,6.5311,3.8342,3.9519,7.4018,2.4344
119.5725,9.868,5.6233,7.6162,1.8783,5.4008,5.327,9.8982
50.3374,1.4768,8.0605,8.0351,10.2111,1.6154,2.7897,8.6466
109.5211,5.8218,-0.1476,1.8471,0.4242,10.0247,10.4619,-0.3098
119.5638,9.533,-0.0118,-0.2864,-0.1392,0.4253,10.4608,0.2278
76.102,4.8501,8.0069,8.1579,6.5057,6.8342,0.0602,8.5938
70.2798,8.7206,3.5218,5.2746,4.2942,4.7303,3.2376,5.8774
78.69,10.2905,2.6319,7.593,2.7446,7.9728,2.5172,8.208
66.1366,6.9228,5.2736,7.39,6.2459,4.8279,6.5032,4.8473
67.4038,8.0992,7.3688,5.1526,6.7388,2.685,5.1495,3.3226
67.8247,5.4149,7.4327,7.7201,6.9997,7.0142,-0.0673,9.6115
71.5154,6.4446,3.5328,5.4155,3.6722,4.6848,4.1041,5.7264
71.7827,8.315,5.3737,7.4732,4.3012,5.9956,5.4285,7.9013
72.523,6.3902,5.8867,7.3824,5.6964,3.4726,4.9819,2.6572
80.2628,9.6274,6.5166,7.4749,1.5998,2.0741,5.9099,3.7759
81.8875,4.6498,6.0144,5.6369,5.4323,5.913,6.3909,2.4287
87.6587,2.774,5.3299,8.6545,3.2859,1.3204,8.1467,1.6352
99.9719,8.8019,5.1915,5.7061,4.2893,8.4225,2.7073,6.7371
89.5871,5.8931,7.2656,6.4495,2.6515,6.4545,2.9426,7.2061
73.5643,2.4738,5.8937,6.5575,4.098,3.7295,7.4764,1.7644
120.3754,10.1973,6.2988,8.2778,1.9502,4.5335,5.2536,10.1663
49.6724,0.6448,8.0989,7.5935,9.6958,1.6249,2.5153,9.0506
109.5472,6.1572,-0.0158,2.0388,-0.2143,10.2285,9.6327,0.2443
119.7975,10.2921,-0.3581,0.3255,-0.4151,-0.0365,9.9966,-0.3231
76.0266,5.3161,8.2749,8.4009,6.6062,6.9511,-0.3205,8.824
69.8439,8.6808,3.8628,4.6714,4.2918,5.1785,2.8092,5.6744
79.4029,9.7027,3.418,7.8233,3.1543,8.1198,2.6895,7.6184
65.8568,6.85,5.1493,7.3455,6.201,5.468,7.3039,5.4655
66.8381,7.5605,7.0105,5.2221,6.9952,2.5995,5.32,2.7462
67.8903,4.9978,6.5244,7.6022,6.7854,6.6338,0.049,9.5206
71.9847,5.7112,3.6969,5.0612,4.3361,4.8697,3.7378,6.2736
71.9243,8.0898,5.3079,7.3144,3.8122,5.7704,4.7997,7.5496
73.0434,5.9167,6.143,6.6073,6.3447,3.0322,5.4401,3.4026
80.1494,9.6123,7.1517,6.6453,1.9533,1.5781,5.9298,4.1086
81.8994,4.8464,6.4382,6.136,5.4943,6.1138,6.2312,2.1685
87.8973,2.558,5.028,9.1574,2.879,1.4619,7.5065,2.2004
99.659,9.2299,5.0552,5.7827,4.0595,7.5114,2.7903,6.5396
89.6137,6.3139,7.3006,5.7907,3.1968,5.6579,2.7581,7.4892
73.8267,1.5223,6.0694,7.0896,4.4376,4.0427,7.047,1.7557
119.5674,9.5082,5.7297,8.344,1.743,5.4994,4.667,10.0032
49.8829,0.8735,7.5419,8.2423,9.731,2.1262,2.975,8.6383
110.2635,6.2559,0.2465,2.3376,-0.3853,9.8382,9.7562,0.1725
120.0415,9.6164,0.4698,0.4457,-0.0584,0.1954,9.526,-0.1779
76.3373,4.7063,8.05,7.7852,7.1815,6.8342,0.1357,9.135
69.9131,8.6764,3.9939,5.0019,3.7821,5.1937,2.6346,5.5456
79.1237,10.2149,2.9867,7.9415,2.717,7.845,2.9808,8.2785
66.3841,6.9292,5.1669,7.483,5.7814,4.6869,7.2443,5.0565
66.7719,8.3351,6.5447,4.8341,6.747,3.4593,4.7797,2.968
68.3219,5.3697,6.5716,8.4873,7.2431,6.5532,-0.0933,9.8756
72.0838,6.1881,4.2414,4.5572,4.1713,4.8907,4.2428,6.0688
72.0498,8.2428,5.4389,7.2536,4.1767,5.9799,4.5244,8.1347
72.5112,5.9962,5.872,6.5163,5.9656,2.988,5.0663,3.0802
79.9817,10.2196,6.6491,7.4037,2.387,1.7771,6.4992,4.0665
81.822,4.7795,5.6945,6.078,4.8551,6.0638,5.767,1.5183
88.2484,3.3796,5.2154,9.2289,2.6897,0.9787,8.3865,2.4863
100.0225,9.4682,5.0356,5.984,4.3564,7.6413,3.4766,6.807
90.162,6.2606,6.8147,6.4178,3.4953,5.9184,2.6791,7.1883
73.904,1.7687,5.762,7.4419,3.8529,3.6919,7.0054,2.4031
119.9518,10.4176,5.803,7.9514,2.0541,4.6283,5.0725,10.3719
49.7978,0.5429,7.8615,7.9743,9.9053,2.3282,2.5919,8.9966
109.6135,5.9302,-0.47,2.3516,-0.1204,10.1879,10.4118,0.4531
119.7805,10.4075,0.4412,0.4957,-0.0009,0.1762,9.9033,0.312
76.345,4.7063,8.2009,7.71,6.5938,6.7945,-0.1999,8.6599
69.5448,8.9401,3.9461,4.805,4.461,4.5749,2.5746,6.3117
78.9907,9.5313,2.5823,7.701,2.5164,7.5532,3.4301,8.4391
65.609,6.998,4.9622,6.627,5.9292,5.4515,6.7502,5.0222
66.9429,8.1731,6.9823,4.7668,7.4347,2.6476,5.4569,2.5199
68.424,4.8101,6.9957,7.9557,6.8396,7.4684,0.0582,10.4752
71.7395,6.3143,4.1816,4.6862,4.2116,5.2522,3.8154,6.0894
71.5417,8.0715,5.0648,6.9745,4.3159,5.5702,4.8378,8.1618
72.9165,5.642,6.3185,7.1741,5.7256,2.7027,5.1898,2.5911
80.3531,9.5291,6.7396,6.8459,1.7076,1.7888,6.4811,3.8534
81.8069,5.3912,6.0269,6.0919,4.7185,6.3882,6.0753,2.2887
88.3673,2.9981,5.297,9.3264,2.5937,1.4082,8.268,2.0459
100.4511,8.8333,5.1309,5.9448,4.3929,8.3341,2.7442,7.3943
89.7348,6.2404,6.5862,5.6781,2.7185,6.0858,2.8779,7.1693
74.449,1.592,5.7515,6.8703,3.8022,4.1458,6.7044,1.5751
119.8981,9.9878,6.4241,7.8489,2.1754,5.3023,5.158,9.7142
50.2211,1.0453,8.3625,7.662,9.5855,2.052,3.478,9.4998
109.5929,6.4414,0.0617,2.4931,-0.0925,10.1164,10.4046,-0.2626
119.7215,10.1373,-0.4947,-0.4433,-0.3615,-0.4932,10.3866,0.0246
76.0837,4.8799,7.7414,8.2201,7.1787,7.013,-0.3248,9.193
70.3711,9.1984,4.0737,5.215,3.7972,5.0996,2.8309,6.4612
79.4677,9.5082,2.6095,8.0236,2.5885,8.3522,2.8425,7.7318
65.9958,6.6537,5.3832,7.367,6.2225,5.1107,7.1938,5.2453
67.0778,8.0912,7.2036,5.3538,7.124,2.571,5.329,3.1515
68.2241,4.9106,6.8875,8.4966,7.3533,6.7437,-0.0813,9.7023
72.0522,5.574,4.1483,4.8409,4.2852,5.052,4.2434,6.0717
72.0856,7.9521,5.3616,7.0551,4.1683,5.5939,4.6088,8.1898
73.0193,5.6561,6.3777,7.3941,6.3219,3.4207,4.9998,2.5011
79.654,9.5969,6.9156,7.4981,2.3852,1.7947,5.6554,4.0551
82.3945,4.7159,5.906,6.1869,5.2451,5.9034,6.278,1.8607
88.3704,3.2656,4.9497,9.3461,3.4509,1.0034,8.2343,1.6939
100.036,9.1204,5.0985,5.7722,3.6063,7.5441,3.383,6.7752
89.573,5.9125,7.4603,5.5454,3.2496,5.8935,2.7868,7.0086
74.0312,1.7907,5.5175,6.9162,4.4148,3.8351,6.9348,2.4948
119.6205,10.0644,5.9946,7.7708,1.5816,5.1154,4.5541,9.771
50.3688,1.4254,7.9219,8.3252,9.5954,2.2282,2.633,9.0438
110.4299,5.7381,0.1908,2.2494,0.4715,9.6941,9.601,0.086
120.162,10.1715,-0.0593,0.1787,0.4955,0.4095,10.1254,0.062
75.6737,5.3729,7.938,7.7366,6.571,6.7586,-0.2234,8.795
69.5271,9.4842,3.7369,4.6605,4.4888,4.6886,3.2645,5.6773
78.7436,9.9313,2.6531,8.1011,2.8078,7.8949,3.2403,7.7471
65.5253,6.9432,4.8222,6.6217,6.4078,5.2668,6.6817,5.0441
67.4661,7.9819,7.228,5.4399,7.2417,2.7307,4.7102,2.9652
68.1732,5.1933,6.8998,7.9939,7.243,6.7968,-0.3734,9.5305
72.1508,5.7722,3.5636,4.5569,3.7714,5.2142,4.1175,6.3674
71.8982,7.7643,5.1201,7.3661,4.0534,6.3809,4.8722,8.0969
73.032,5.9225,5.9647,7.3979,6.0368,2.952,4.5436,2.602
79.8018,10.45,7.3214,6.9896,1.791,2.4717,5.5482,4.2993
81.6017,4.504,5.5491,5.7271,4.9867,6.3839,6.4481,2.2097
87.8057,3.3459,4.7738,8.6482,2.8811,1.1674,8.016,1.5632
99.5563,8.5356,4.7654,6.0948,4.3899,7.9022,3.3878,7.2426
89.648,5.9606,7.0985,6.383,3.4203,5.8973,3.3241,7.3442
73.8981,2.2411,6.4583,6.941,4.2338,4.0791,6.7102,1.7342
119.8814,10.3522,6.3094,7.7144,1.5036,4.8623,4.6103,10.1173
50.0809,1.1006,7.9262,7.6057,9.8947,2.0901,2.5046,9.0991
110.0699,5.8761,-0.3531,2.4633,-0.0293,9.6381,10.0729,0.3582
120.4407,10.2863,0.1999,-0.0009,-0.1512,0.3727,9.843,0.3488
76.1999,5.1581,8.3963,7.8424,6.9539,6.925,-0.2507,9.3539
69.891,9.2335,3.8224,5.0628,3.8562,5.0212,2.6798,6.2784
78.8448,9.8455,2.6561,7.9546,3.0667,7.9356,2.9843,7.9181
66.1966,7.199,5.1742,7.3527,6.3486,5.3125,7.3684,4.6029
67.0595,8.3204,6.9621,4.9119,6.7457,3.1161,4.7447,2.8592
67.7439,5.3755,7.0639,7.5001,6.6356,7.2868,0.2603,10.3561
71.6718,6.1547,3.7963,5.3983,4.2043,5.3534,3.5166,6.4028
71.9428,8.2818,4.9631,6.7306,3.6598,6.249,5.102,7.729
72.739,5.5852,6.1437,6.8197,5.5388,3.4501,5.1331,3.329
79.5025,9.704,6.8827,6.8217,2.0204,2.1878,5.7864,3.9338
81.9089,5.2225,6.1097,6.4194,5.0328,5.7672,6.4941,1.8001
88.2888,2.6308,5.4416,8.7758,3.2747,0.6433,7.8621,2.2198
99.8003,8.6858,5.0384,5.9509,3.9613,8.4618,2.8583,6.5911
89.7567,5.7111,7.4078,5.673,2.8077,5.763,3.2791,6.8919
74.0724,2.0291,6.203,6.9298,4.2736,4.4286,7.255,2.365
120.0274,9.7501,5.6186,7.5381,1.6964,4.554,5.3612,9.6601
49.7794,0.6336,7.5693,7.5425,9.812,1.7565,3.2615,8.6981
109.9854,5.9925,0.348,1.8351,-0.2493,9.9276,10.3614,0.2128
120.4876,9.8337,0.0578,-0.4241,0.0438,0.4974,9.9299,0.4685
76.1697,5.3546,8.3896,8.3388,7.1747,6.974,0.3599,8.7574
69.8976,8.7727,3.8235,4.813,4.1523,5.3689,3.0982,6.1305
79.0611,10.3581,2.6878,7.6285,3.0026,7.5285,3.0628,7.5727
65.549,6.7663,5.1399,7.3862,6.3527,5.0281,7.4468,4.5985
66.6805,7.724,7.0857,5.1005,7.0385,3.0503,5.0777,2.6061
67.8473,4.7814,6.8205,7.5562,6.6188,6.693,0.1814,10.3728
72.1938,5.9973,4.0477,5.2133,4.159,5.3532,3.7755,6.3871
72.1251,8.0502,5.0505,6.7312,3.8857,5.9193,5.4832,8.0015
72.62,6.3356,6.4398,6.9544,5.9674,3.1869,5.2793,3.1486
79.6221,9.8345,6.9503,7.2378,1.6661,2.3967,5.597,4.3306
82.0767,4.8302,5.758,6.0268,5.2269,5.6366,6.0521,2.1495
87.5213,2.8609,5.0502,8.9483,3.2786,1.4987,7.9023,2.2146
99.7355,8.5267,5.1091,5.7538,3.6637,8.243,3.494,6.8434
89.5656,5.7972,7.2864,5.8194,2.6767,6.2287,3.0716,6.6308
74.1669,1.6899,6.2072,7.4395,4.4643,3.9615,7.0715,1.7855
119.8401,10.4755,6.447,8.2886,2.2115,4.5987,4.594,9.5593
49.6304,0.5494,7.7241,7.6576,10.3595,1.7822,2.721,9.2463
109.5913,6.2252,-0.4516,1.6694,-0.2195,9.7357,10.1748,0.1707
119.9947,9.734,0.0652,0.3452,0.4491,-0.0002,10.4662,0.3939
76.4643,4.8662,7.6207,8.2569,7.1888,7.237,-0.3012,8.957
70.384,9.317,4.4363,5.2761,3.5714,4.843,2.5574,5.7352
78.8565,9.849,3.0799,7.5931,2.7369,8.0417,2.8982,7.9989
66.4064,6.5151,5.0617,6.77,6.2582,5.0887,7.0225,5.245
66.9469,8.2741,6.6484,5.0847,6.7358,2.6326,5.0208,3.4313
68.4203,4.6186,7.1407,7.7534,6.5556,7.1681,-0.4438,9.9233
71.5354,6.2055,3.6887,4.7119,4.2141,5.099,4.0089,5.757
71.7886,7.8901,4.646,6.651,3.6013,5.7102,4.54,8.4396
72.8968,6.1836,6.3647,6.9789,5.9644,2.8017,5.2788,3.2112
80.2298,10.1635,7.256,6.7101,1.564,1.6492,5.8593,3.8938
81.7075,4.731,6.0952,6.4006,4.7293,6.4692,6.4684,2.2502
87.5285,2.6521,5.2346,9.0223,2.9077,0.8654,8.3746,1.6744
99.7903,9.4247,5.2364,6.093,3.9658,8.0148,3.3638,7.3321
89.5495,6.2806,7.4865,6.0833,3.3436,6.1571,2.916,6.6288
74.102,2.4915,5.8011,6.5573,4.0827,3.535,6.8871,1.6535
119.9026,9.7379,6.1548,8.321,1.948,4.9626,5.4093,9.7912
50.4026,0.6854,7.518,8.2974,9.8249,1.5664,3.3227,9.4354
109.8834,6.2638,0.4439,1.8154,0.288,10.0044,10.4505,-0.4289
120.2237,9.6821,0.3325,-0.1649,-0.3741,-0.1188,9.8964,-0.1431
76.0769,4.7025,7.7811,8.2569,6.5826,6.6718,0.0399,9.3308
70.0804,9.094,4.0824,4.5143,3.6284,4.7093,2.704,5.8231
79.2488,9.8807,3.1576,7.9992,2.9602,7.8264,2.8915,8.228
65.8598,6.5945,4.9746,7.1661,6.0952,4.8213,7.4489,5.0432
66.6384,8.3494,6.9722,4.5229,7.2542,3.2099,4.742,3.2769
67.8002,5.2229,6.7288,7.5828,6.7911,7.3322,0.4005,9.963
71.7573,5.6618,3.7231,4.8567,4.3285,5.3141,4.2792,6.3109
71.576,8.2901,4.7983,6.5035,3.9068,5.5671,5.0019,7.5221
73.1552,6.4367,6.0522,6.5263,6.2578,3.1585,5.3802,3.1736
79.9506,10.1051,6.6926,7.4641,2.1077,1.6691,5.6038,4.493
81.6643,4.667,5.7958,5.956,4.5104,5.519,5.7628,1.6954
88.4643,3.2381,5.2582,8.6825,3.4719,1.1445,8.3868,1.7418
99.7822,9.0222,5.1018,5.8888,4.0288,7.5842,3.4845,7.369
89.8709,6.0592,7.1497,5.8333,3.1723,6.0788,3.1173,6.7084
74.2826,1.655,6.0862,7.4106,3.898,4.0647,7.2585,2.3721
120.0177,10.256,6.1918,8.0367,1.9582,5.3315,4.8411,10.1434
49.7961,1.2681,8.2443,8.0247,9.6158,2.4538,3.0628,8.6354
110.2577,6.1425,0.2747,1.637,0.3104,9.574,10.3906,0.1737
119.9934,9.6704,0.0068,0.2374,0.4969,0.0833,10.4313,0.3798
75.8748,4.7475,8.4684,7.5831,6.5582,7.4051,-0.3051,9.275
70.0714,8.6038,3.9546,5.4887,4.4292,4.5758,2.7484,5.5395
78.7412,10.3873,2.7423,7.9468,3.3618,7.72,3.3124,7.8798
66.2534,6.548,5.1307,7.1214,5.6361,5.0488,6.7497,4.7349
67.2806,8.067,6.8813,5.4084,6.6246,2.9501,5.1577,2.9429
68.2206,4.9193,7.4003,8.3279,7.3266,6.5893,0.0581,9.939
72.107,5.5424,4.183,5.084,4.1831,5.4266,3.8189,5.9357
71.6498,7.7626,4.9242,6.937,3.7676,6.3241,4.8429,8.229
73.1827,6.1586,6.1449,6.9932,5.8511,2.8118,4.998,3.4188
80.4084,9.5967,7.2693,7.0943,1.5581,2.2017,6.12,4.4932
82.0353,4.544,5.8826,5.8047,5.4817,5.6595,5.9959,1.989
88.4233,3.3427,4.6142,8.8268,2.9175,0.5408,7.9596,1.9339
100.4645,9.1991,5.3897,6.258,4.2748,7.9405,3.2158,7.2909
90.172,6.3391,7.0585,6.2986,3.4716,6.1089,3.4266,6.6433
74.2269,1.7565,5.5693,6.9925,4.3862,4.2955,7.3189,1.9985
120.1872,10.0076,6.301,8.0496,1.6108,4.989,4.5699,10.4619
50.0995,1.0748,8.3864,8.4959,10.0847,2.3401,3.0776,8.953
109.587,6.4261,0.4953,2.2677,-0.1137,9.6617,10.1291,-0.3203
119.5402,9.6848,0.1247,-0.2704,-0.4109,0.4025,9.9467,-0.3771
76.3663,5.1247,7.8541,8.0762,6.7776,6.9631,0.1164,8.794
69.6247,8.8941,4.1611,5.2213,4.3329,5.2608,2.9111,5.7431
78.7556,10.1716,3.0355,8.0518,2.5637,8.2193,3.1723,8.3645
66.1955,6.7715,4.6275,6.7528,6.3837,4.8249,6.686,4.6622
67.0756,8.1705,6.6401,4.6193,6.6258,2.9128,5.177,3.4339
67.5066,5.073,6.6821,7.5415,6.6821,6.8215,0.337,9.9037
71.5262,5.748,3.8061,5.174,4.1454,4.9322,3.6147,5.508
72.0762,7.5637,5.0412,7.4565,3.5805,5.9948,5.1708,7.9031
73.2616,5.8019,6.3945,7.0788,5.6262,2.8655,4.8254,3.2968
80.107,10.2408,7.3445,6.6632,2.2943,1.5636,6.0557,4.2087
81.6391,4.691,6.0316,5.5617,4.825,5.9532,6.485,2.2168
88.0784,3.1732,4.585,8.9586,2.605,1.1402,8.3944,2.086
100.2092,9.3589,4.8677,5.9134,4.0901,8.1621,2.7794,7.1191
90.3055,5.6926,7.402,5.6743,3.2074,6.4956,3.3497,6.9857
74.1588,1.8576,6.0686,7.3508,3.7538,4.2629,6.9197,1.6316
119.8415,9.7835,5.8084,7.7185,1.5336,5.4192,5.3794,10.2268
50.344,0.8641,8.4443,7.9009,10.3696,2.0428,3.0898,9.1578
109.6215,6.3026,0.4989,1.5359,-0.4423,10.453,9.9203,-0.0617
120.0501,9.9701,-0.1663,-0.1941,0.0802,-0.2479,9.7169,0.4287
76.2597,5.4293,7.8229,8.2487,6.9616,7.0476,0.0517,9.4322
70.3762,9.0953,4.1354,4.7146,4.2273,4.7925,3.2425,5.8642
78.6072,9.5249,2.5019,8.3263,2.6906,8.1762,3.3573,7.615
65.9397,6.5982,5.4617,7.0556,6.2289,4.7545,6.5812,4.6106
66.6549,7.8502,6.7737,4.5049,7.3368,2.5859,4.9775,3.025
67.8272,4.778,7.3113,8.0332,7.4584,7.0589,0.4057,10.4249
72.1826,6.0866,3.8996,4.9324,3.5161,4.5103,4.409,6.1225
71.7418,7.8641,5.4092,6.9335,3.8035,6.0302,5.3117,7.7055
73.3926,5.5988,6.0117,7.4583,6.0293,3.4456,4.7398,2.5737
80.1636,9.7559,7.1441,7.222,1.6318,2.4478,6.0861,4.2416
